Distribution,Outlier,Num_Cat_Feature,Numerical_Feature,Categorical_Feature,Scaler,estimator,Score,Iteration
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1887 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1888 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1889 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=5, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1890 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1891 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1892 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1893 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1894 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1895 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1896 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1897 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1898 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1899 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1900 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1901 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1902 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1903 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1904 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=6, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1905 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1906 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1907 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1908 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1909 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1910 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1911 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1912 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1913 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1914 / 7920 of iteration 2/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1915 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,passthrough,LinearRegression,-0.055386979645935, [1916 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1917 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1918 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1919 / 7920 of iteration 2/3]
PowerTransformer(),None,PCA(n_components=1),"SelectKBest(k=7, score_func=<function r_regression at 0x14e04e8e1cf0>)",passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1920 / 7920 of iteration 2/3]
passthrough,None,PCA(n_components=1),passthrough,passthrough,passthrough,LinearRegression,-0.055386979645935, [1801 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),passthrough,passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1802 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),passthrough,passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1803 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),passthrough,passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1804 / 7920 of iteration 3/3]
passthrough,None,PCA(n_components=1),passthrough,passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1805 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),passthrough,passthrough,passthrough,LinearRegression,-0.055386979645935, [1806 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),passthrough,passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1807 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),passthrough,passthrough,MinMaxScaler(),LinearRegression,-0.055386979645935, [1808 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),passthrough,passthrough,MaxAbsScaler(),LinearRegression,-0.055386979645935, [1809 / 7920 of iteration 3/3]
QuantileTransformer(output_distribution='normal'),None,PCA(n_components=1),passthrough,passthrough,StandardScaler(),LinearRegression,-0.055386979645935, [1810 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),passthrough,passthrough,passthrough,LinearRegression,-0.055386979645935, [1811 / 7920 of iteration 3/3]
PowerTransformer(),None,PCA(n_components=1),passthrough,passthrough,RobustScaler(),LinearRegression,-0.055386979645935, [1812 / 7920 of iteration 3/3]
